candidate_id,blink_type,coarse_onset_time,coarse_offset_time,coarse_duration,refined_onset_time,refined_offset_time,refined_duration,onset_offset_seconds,offset_offset_seconds,refined_start_sample,refined_end_sample,refined_lowest_point_sample,coarse_start_sample,coarse_end_sample,threshold_crossing_found,refined_left_threshold,refined_right_threshold,search_window_start_sample,search_window_end_sample,search_window_start_time,search_window_end_time,refinement_succeeded,search_exhausted,extension_seconds_used,extension_attempts,left_interpolated_threshold,right_interpolated_threshold,left_interpolated_threshold_sample,right_interpolated_threshold_sample,left_interpolated_threshold_found,right_interpolated_threshold_found,interpolated_thresholds_found,refinement_used_outward_extension,refinement_fallback_to_coarse,threshold_value,threshold_index,blink_type_original,ear_mean,ear_median,ear_std,ear_var,ear_mad,ear_iqr,ear_skewness,ear_kurtosis,ear_min,ear_max,ear_time_of_min,ear_baseline,ear_blink_depth,max_closing_speed,max_opening_speed,max_negative_slope,max_positive_slope,mean_closing_slope,mean_reopening_slope,max_negative_acceleration,max_positive_acceleration,time_to_close,time_to_reopen,ear_p5,ear_p10,ear_p90,ear_p95,closed_duration_seconds,closed_fraction,time_under_threshold_seconds,time_under_threshold_fraction,auc_below_threshold,classification_threshold,blink_classification,blink_classification_computed,ear_threshold_closing_slope,ear_threshold_opening_slope,refined_closing_slope,refined_opening_slope,interpolated_closing_slope,interpolated_opening_slope
54,HB_CL,1142.466667,1142.8,0.333333,1142.54,1142.7,0.16,0.07333300000004783,-0.09999999999990905,114254,114270,114260.0,114247,114280,True,114254,114270,114242,114285,1142.42,1142.85,True,False,0.0,0,1142.5335128597158,1142.696506974295,114253.0,114270.0,True,True,True,False,False,0.26,0,HB_CL,0.25250841395275014,0.2565327286720276,0.029933338863395702,0.0008960047755108756,0.01931348443031311,0.04648457467556,-0.2757230962393048,2.302329733923062,0.19270415604114532,0.3082083761692047,1142.6,0.2845510959625244,0.0918469399213791,-1.6298212110996246,1.3395890593528748,-1.6298212110996246,1.3395890593528748,-0.9023194866521018,0.6717138669707559,-55.49877882003784,87.78870105743408,0.06,0.1,0.19968816339969636,0.2105000227689743,0.28524650931358336,0.29850769639015196,0.16,0.9411764705882353,0.16,0.9411764705882353,0.005679744964838029,0.26,HB_CL,full,-1.0638095438480377,0.7030080258846283,-1.0638095438480377,0.7030080258846283,-1.0121633096452298,0.6973158618882817
55,HB_CL,1154.066667,1154.533334,0.466667,1154.02,1154.18,0.16,-0.0466670000000704,-0.35333399999990434,115402,115418,115414.0,115407,115454,True,115402,115418,115402,115459,1154.02,1154.59,True,False,0.0,0,,,,,False,False,False,False,False,0.26,0,HB_CL,0.22445965195829803,0.24386489391326904,0.0416901342097319,0.001738067290425458,0.004542902112007141,0.010811597108840942,-1.4809697596654314,3.4865942542562345,0.23564107716083527,0.2615948021411896,1154.14,0.2671620947122574,0.031521017551422115,-0.5398496985435486,0.9818479418754578,-0.5398496985435486,0.9818479418754578,-0.05324047345381517,0.5205202102661133,-34.12753343582153,56.902505457401276,0.12,0.04,0.1387537330389023,0.14119989275932313,0.25126987099647524,0.25705225467681886,0.16,0.9411764705882353,0.16,0.9411764705882353,0.002410702890157701,0.26,HB_CL,full,-0.06853180627028148,0.6488431245088577,-0.06853180627028148,0.6488431245088577,,
56,B_CL,1154.833333,1155.2333330000001,0.4,1154.79,1154.83,0.04,-0.04333300000007512,-0.40333300000020245,115479,115483,115481.0,115483,115523,True,115479,115483,115478,115528,1154.78,1155.28,True,False,0.0,0,1154.7800962844042,1154.827974032174,115478.0,115483.0,True,True,True,False,False,0.26,0,B_CL,0.24461208999156953,0.2547815144062042,0.027210856160065976,0.0007404306929638005,0.010427340865135193,0.01998935639858246,-1.8708598008118067,5.86153749372718,0.25363701581954956,0.27190783619880676,1154.81,0.25807406425476076,0.004437048435211199,-0.2920389175415039,0.5268692970275879,-0.2920389175415039,0.5268692970275879,-0.14814088741938272,0.31641672054926556,8.87945294380188,28.73823046684265,0.02,0.02,0.18334396183490753,0.2088263362646103,0.26689172387123106,0.27097979187965393,0.04,0.8,0.04,0.8,0.0001808083891868595,0.26,B_CL,full,-0.2032443881034851,0.3715202212333679,-0.2032443881034851,0.3715202212333679,-0.21278239354816522,0.3540098359009791
57,HB_M,1161.266667,1161.933334,0.666667,1161.22,1161.45,0.23,-0.0466670000000704,-0.4833340000000135,116122,116145,116141.0,116127,116194,True,116122,116145,116122,116199,1161.22,1161.99,True,False,0.0,0,1161.2196716355627,1161.4475928950292,116122.0,116145.0,True,True,True,False,False,0.26,0,HB_M,0.24650969796560027,0.24419686198234558,0.012233829720357383,0.00014966658962669958,0.010007470846176147,0.019492898136377335,0.1978432501221007,1.8646110116148054,0.22566506266593933,0.2685914933681488,1161.41,0.25832643151283263,0.0326613688468933,-0.8215747773647308,1.197175681591034,-0.8215747773647308,1.197175681591034,-0.17875388264656067,0.7813785970211029,-47.06628620624542,67.53575056791306,0.19,0.04,0.22903498411178588,0.23035146594047545,0.2642325758934021,0.2658389985561371,0.23,0.9583333333333334,0.23,0.9583333333333334,0.004523202735185625,0.26,HB_M,full,-0.17986595630645752,0.9151779115200043,-0.17986595630645752,0.9151779115200043,-0.18039842582346766,0.9133358127244333
58,HB_M,1163.9,1164.0,0.1,1163.77,1163.8,0.03,-0.13000000000010914,-0.20000000000004547,116377,116380,116378.0,116390,116400,True,116377,116380,116375,116415,1163.75,1164.15,True,False,0.15,2,1163.7655131470717,1163.7911166897527,116377.0,116379.0,True,True,True,True,False,0.26,0,HB_M,0.2746445008864005,0.2796858102083206,0.016707337680879678,0.000279135132382942,0.01011553406715393,0.026383474469184875,-0.9966944959192152,3.280704056930675,0.2548450231552124,0.29259711503982544,1163.78,0.2737948083877563,0.018949785232543925,-0.18841922283172607,0.8606195449829102,-0.18841922283172607,0.8606195449829102,-0.036466121673583984,0.5387042959531149,22.061318159103394,41.421279311180115,0.01,0.02,0.2460237205028534,0.2554102808237076,0.290812811255455,0.2923385724425316,0.03,0.75,0.03,0.75,9.386806488037137e-05,0.26,HB_M,full,-0.18841922283172607,0.6400063633918762,-0.18841922283172607,0.6400063633918762,-0.3558382811171141,0.4637150950015267
59,HB_CL,1179.433333,1179.8,0.366667,1179.44,1179.77,0.33,0.006667000000106782,-0.029999999999972715,117944,117977,117955.0,117943,117980,True,117944,117977,117938,117985,1179.38,1179.85,True,False,0.0,0,1179.434221510616,1179.7658069949107,117943.0,117977.0,True,True,True,False,False,0.26,0,HB_CL,0.22459005067745844,0.23613443970680237,0.0583736930875908,0.0034074880446842456,0.03831665217876434,0.07313133031129837,-0.829155546676488,2.6238639866682507,0.09402874112129211,0.3000842332839966,1179.55,0.27611359596252444,0.18208485484123232,-2.8708145022392273,1.541958749294281,-2.8708145022392273,1.541958749294281,-1.3417082838714123,0.7664229558861774,-74.96614009141922,91.02268144488335,0.11,0.22,0.1057334527373314,0.12635085135698318,0.28256030976772306,0.28806716650724407,0.33,0.9705882352941176,0.33,0.9705882352941176,0.02292767347693444,0.26,HB_CL,full,-1.4629513025283813,0.7795373147184198,-1.4629513025283813,0.7795373147184198,-1.4335241352847283,0.7690726565529472
60,HB_CL,1208.7,1209.033333,0.333333,1208.66,1208.67,0.01,-0.03999999999996362,-0.36333300000001145,120866,120867,120866.0,120870,120903,True,120866,120867,120865,120908,1208.65,1209.08,True,False,0.0,0,1208.6521395574389,1208.6635660981472,120865.0,120866.0,True,True,True,False,False,0.26,0,HB_CL,0.2582912980155511,0.25927573442459106,0.014735044842036712,0.00021712154649683273,0.012620985507965088,0.02503068745136261,-0.48865255926528195,2.72684050721644,0.25800973176956177,0.28004854917526245,1208.66,0.28018623173236845,0.022176499962806684,0.5581080913543701,0.5581080913543701,0.5581080913543701,0.5581080913543701,0.5581080913543701,0.5581080913543701,0.0,0.0,0.0,0.01,0.24026708751916886,0.24230085164308549,0.2749961644411087,0.2776642367243767,0.01,0.5,0.01,0.5,1.9902682304382414e-05,0.26,HB_CL,full,,0.5581080913543701,,0.5581080913543701,-0.2532005310061699,0.5581080913520029
61,FC_CL,1215.133333,1215.966666,0.833333,1215.1,1215.14,0.04,-0.03333300000008421,-0.826665999999932,121510,121514,121512.0,121513,121596,True,121510,121514,121508,121601,1215.08,1216.01,True,False,0.0,0,1215.0970505477371,1215.1327706560287,121510.0,121513.0,True,True,True,False,False,0.26,0,FC_CL,0.25177510499954225,0.25675269961357117,0.019510800957089187,0.0003806713539871524,0.01158025860786438,0.026871472597122192,-0.7048678967534459,2.095509688769776,0.24810710549354553,0.2755470871925354,1215.12,0.2759847044944763,0.027877599000930786,-0.8493959903717041,1.1840909719467163,-0.8493959903717041,1.1840909719467163,-0.28621604045232135,0.8765911062558492,16.143620014190674,72.74672389030457,0.02,0.02,0.21968038380146027,0.22056794464588164,0.272259795665741,0.27380183935165403,0.04,0.8,0.04,0.8,0.00030162163972854647,0.26,FC_CL,full,-0.43227970600128174,1.0226547718048096,-0.43227970600128174,1.0226547718048096,-0.5182212791087224,0.9312673115326482
62,B_CL,1221.866667,1222.4,0.533333,1221.77,1221.78,0.01,-0.09666700000002493,-0.6200000000001182,122177,122178,122177.0,122187,122240,True,122177,122178,122177,122250,1221.77,1222.5,True,False,0.1,1,,,,,False,False,False,True,False,0.26,0,B_CL,0.2572546662254767,0.25536856055259705,0.010560730519483722,0.00011152902910515494,0.007963918149471283,0.01754634454846382,0.2543660802739087,1.8307737105052615,0.25415897369384766,0.27481502294540405,1221.77,0.2539368408918381,-0.00022213280200955587,0.7209748029708862,0.7209748029708862,0.7209748029708862,0.7209748029708862,0.7209748029708862,0.7209748029708862,0.0,0.0,0.0,0.01,0.24322163984179496,0.2439347490668297,0.27343243062496186,0.27379239052534105,0.01,0.5,0.01,0.5,5.8410263061523524e-05,0.26,B_CL,full,,0.7209748029708862,,0.7209748029708862,,
63,HB_CL,1223.9,1224.2333330000001,0.333333,1223.85,1223.86,0.01,-0.0500000000001819,-0.37333300000022973,122385,122386,122385.0,122390,122423,True,122385,122386,122385,122428,1223.85,1224.28,True,False,0.0,0,1223.8339378491605,1223.8565377632333,122383.0,122386.0,True,True,True,False,False,0.26,0,HB_CL,0.26818122511560266,0.26602235436439514,0.012767016777128467,0.00016299671738747974,0.0094795823097229,0.01803658902645111,0.48275652355185217,2.25124528103844,0.25574302673339844,0.29375606775283813,1223.85,0.2618140983581543,0.006071071624755842,0.651136040687561,0.651136040687561,0.651136040687561,0.651136040687561,0.651136040687561,0.651136040687561,0.0,0.0,0.0,0.01,0.25224723368883134,0.254033762216568,0.2862906098365784,0.2924412727355957,0.01,0.5,0.01,0.5,4.256973266601571e-05,0.26,HB_CL,full,,0.651136040687561,,0.651136040687561,-0.2650313341699115,0.6511360406668301
64,HB_CL,1226.133333,1226.733333,0.6,1226.15,1226.34,0.19,0.016667000000097687,-0.39333299999998417,122615,122634,122620.0,122613,122673,True,122615,122634,122608,122678,1226.08,1226.78,True,False,0.0,0,1226.1493694273136,1226.3316043754062,122615.0,122633.0,True,True,True,False,False,0.26,0,HB_CL,0.24662360101938247,0.26125670969486237,0.048828075217387544,0.002384180929434856,0.03621570020914078,0.06785282120108604,-0.557785296213891,2.1233953807107695,0.14831718802452087,0.3204605281352997,1226.2,0.2961752283573151,0.1478580403327942,-2.900826930999756,1.8630631268024445,-2.900826930999756,1.8630631268024445,-2.0544702808062234,0.8812062442302704,-43.3417409658432,97.21677750349045,0.05,0.14,0.15581610053777695,0.17255466878414155,0.29857170581817627,0.3026077702641487,0.19,0.95,0.19,0.95,0.010848442041873935,0.26,HB_CL,full,-2.2052866220474243,0.9069093636104038,-2.2052866220474243,0.9069093636104038,-2.205837422915175,0.8486253715411625
65,HB_CL,1227.866667,1229.333334,1.466667,1227.9,1228.11,0.21,0.03333300000008421,-1.2233340000000226,122790,122811,122800.0,122787,122934,True,122790,122811,122782,122939,1227.82,1229.39,True,False,0.0,0,1227.89113178869,1228.100773190665,122789.0,122810.0,True,True,True,False,False,0.26,0,HB_CL,0.23895864011276335,0.2577531188726425,0.04499914588607226,0.002024923130476014,0.0193566232919693,0.055843785405159,-1.2657247596847914,3.5580377215182986,0.12104630470275879,0.28091302514076233,1228.0,0.267559050321579,0.14651274561882022,-3.433678299188614,2.374717593193054,-3.433678299188614,2.374717593193054,-1.1718978258696469,1.2585292259852092,-133.25151056051254,183.76577645540237,0.1,0.11,0.13609011322259904,0.16761305928230286,0.2778578668832779,0.2792686685919762,0.21,0.9545454545454546,0.21,0.9545454545454546,0.011364997690916064,0.26,HB_CL,full,-1.2671297788619995,1.3767572966488926,-1.2671297788619995,1.3767572966488926,-1.2763477384743303,1.3788756154319979
66,HB_CL,1228.0,1228.166667,0.166667,1227.95,1228.11,0.16,-0.049999999999954525,-0.05666700000006131,122795,122811,122800.0,122800,122817,True,122795,122811,122795,122822,1227.95,1228.22,True,False,0.0,0,,,,,False,False,False,False,False,0.26,0,HB_CL,0.23388085051162824,0.24875308573246002,0.0456140830638427,0.0020806445737551415,0.02373848855495453,0.061527907848358154,-1.1212038534895088,3.186883710266768,0.12104630470275879,0.28091302514076233,1228.0,0.26222776651382446,0.14118146181106567,-3.433678299188614,2.374717593193054,-3.433678299188614,2.374717593193054,-2.2053319960832596,1.2585292259852092,-94.54157203435898,183.76577645540237,0.05,0.11,0.13379477560520173,0.15960291922092437,0.27665765285491944,0.2777974963188171,0.16,0.9411764705882353,0.16,0.9411764705882353,0.010456921941041947,0.26,HB_CL,full,-2.560639977455139,1.3767572966488926,-2.560639977455139,1.3767572966488926,,
67,B_CL,1254.7,1255.633333,0.933333,1254.91,1255.58,0.67,0.21000000000003638,-0.05333300000006602,125491,125558,125527.0,125470,125563,True,125491,125558,125465,125568,1254.65,1255.68,True,False,0.0,0,1254.9001953358013,1255.570870163733,125490.0,125557.0,True,True,True,False,False,0.26,0,B_CL,0.22402666221288117,0.22062863409519196,0.03693436610738258,0.001364147399754171,0.0367172509431839,0.05077328160405159,-0.4484797235608921,2.2119804579401,0.1438029557466507,0.27952805161476135,1255.27,0.27419897556304934,0.13039601981639865,-1.211574673652649,1.463521271944046,-1.211574673652649,1.463521271944046,-0.3041283504382984,0.3535716328769922,-49.93356764316559,69.55713033676147,0.36,0.31,0.15921896919608117,0.1660725802183151,0.26223385632038115,0.27501542717218397,0.67,0.9852941176470589,0.67,0.9852941176470589,0.032890502196550375,0.26,B_CL,full,-0.3072468356953727,0.37682868780628326,-0.3072468356953727,0.37682868780628326,-0.3142119489085758,0.3862032805502244
68,HB_CL,1263.8,1264.566667,0.766667,1263.75,1264.48,0.73,-0.049999999999954525,-0.08666700000003402,126375,126448,126430.0,126380,126457,True,126375,126448,126375,126462,1263.75,1264.62,True,False,0.0,0,,,,,False,False,False,False,False,0.26,0,HB_CL,0.222722423520494,0.22233164310455322,0.01977799894568773,0.00039116924229562494,0.014168724417686462,0.026218656450510025,-0.4754273496253922,3.190713570114537,0.16452649235725403,0.2606854736804962,1264.3,0.2458723759651184,0.08134588360786438,-1.92132368683815,1.8009774386882782,-1.92132368683815,1.8009774386882782,-0.11160529351660184,0.5110050502576327,-118.16997081041336,123.7095519900322,0.55,0.18,0.18932993784546853,0.20019508004188538,0.24742062240839005,0.2530208393931389,0.73,0.9864864864864865,0.73,0.9864864864864865,0.03094518970251084,0.26,HB_CL,full,-0.1224502921104431,0.5342165629069011,-0.1224502921104431,0.5342165629069011,,
69,HB_CL,1278.1,1278.5333329999999,0.433333,1278.13,1278.55,0.42,0.03000000000020009,0.016667000000097687,127813,127855,127821.0,127810,127853,True,127813,127855,127805,127858,1278.05,1278.58,True,False,0.0,0,1278.1214431603275,1278.54799554641,127812.0,127855.0,True,True,True,False,False,0.26,0,HB_CL,0.21742172870371076,0.22366853058338165,0.04625290386619176,0.002139331116055177,0.03883734345436096,0.07515102624893188,-0.17288200857124,1.6864874843076634,0.13818944990634918,0.2905833125114441,1278.21,0.27782023906707765,0.13963078916072846,-2.2516727447509766,1.7789609730243683,-2.2516727447509766,1.7789609730243683,-1.2856857644187079,0.36346573914800373,-61.201415956020355,77.32760161161423,0.08,0.34,0.14241237193346024,0.15351080596446992,0.27267858982086185,0.28495246171951294,0.42,0.9767441860465116,0.42,0.9767441860465116,0.02360214768052102,0.26,HB_CL,full,-1.3090558350086212,0.36381627706920394,-1.3090558350086212,0.36381627706920394,-1.375506968678425,0.360390991501131
70,HB_CL,1278.566667,1278.9,0.333333,1278.52,1278.55,0.03,-0.0466670000000704,-0.3500000000001364,127852,127855,127852.0,127857,127890,True,127852,127855,127852,127895,1278.52,1278.95,True,False,0.0,0,,,,,False,False,False,False,False,0.26,0,HB_CL,0.23280074261128902,0.2466639280319214,0.034378381512318645,0.0011818731154065326,0.009544894099235535,0.023371729999780655,-1.1511387524357437,2.7518962002629728,0.24308939278125763,0.2692372798919678,1278.52,0.2196889740228653,-0.023400418758392327,0.2481907606124878,0.9413957595825195,0.2481907606124878,0.9413957595825195,0.2481907606124878,0.6186380982398987,12.56115734577179,28.379671275615692,0.0,0.03,0.16453191861510277,0.16877530366182328,0.26073134541511533,0.2680288732051849,0.03,0.75,0.03,0.75,0.0003886628031730655,0.26,HB_CL,full,,0.626586377620697,,0.626586377620697,,
71,HB_CL,1279.366667,1279.733334,0.366667,1279.41,1279.64,0.23,0.04333300000007512,-0.09333399999991343,127941,127964,127946.0,127937,127974,True,127941,127964,127932,127979,1279.32,1279.79,True,False,0.0,0,1279.4002826069723,1279.6363992469276,127940.0,127964.0,True,True,True,False,False,0.26,0,HB_CL,0.23380197720094162,0.22737779468297958,0.032168258730746205,0.0010347968697682296,0.023605503141880035,0.05323326960206032,-0.16329784919772797,1.944593460819605,0.17008139193058014,0.2846851050853729,1279.46,0.2835559558868408,0.11347456395626065,-1.9994452595710754,1.8430933356285095,-1.9994452595710754,1.8430933356285095,-1.4531782517830532,0.5101157646430167,-35.82071512937546,86.70847862958908,0.05,0.18,0.17855737954378129,0.19361823350191115,0.2728365272283554,0.2764203682541847,0.23,0.9583333333333334,0.23,0.9583333333333334,0.011332380878925324,0.26,HB_CL,full,-1.5996596217155457,0.5252923402521346,-1.5996596217155457,0.5252923402521346,-1.505735657743952,0.5097448522915784
72,HB_CL,1279.933333,1280.3,0.366667,1279.98,1280.25,0.27,0.0466670000000704,-0.049999999999954525,127998,128025,128003.0,127993,128030,True,127998,128025,127988,128035,1279.88,1280.35,True,False,0.0,0,1279.9733236678092,1280.2470987772278,127997.0,128025.0,True,True,True,False,False,0.26,0,HB_CL,0.22863130364567041,0.2387193962931633,0.04526125905698031,0.002048581571423082,0.033827655017375946,0.0770331472158432,-0.7502627690660763,2.332206480164578,0.13038790225982666,0.278962105512619,1280.03,0.2741299748420715,0.14374207258224486,-2.9663577675819397,1.2340307235717773,-2.9663577675819397,1.2340307235717773,-2.1853229651848474,0.5749721889910491,-33.98098051548004,111.90932244062424,0.05,0.22,0.140683401376009,0.16085921376943588,0.2748668432235718,0.27760606110095976,0.27,0.9642857142857143,0.27,0.9642857142857143,0.01667169828414917,0.26,HB_CL,full,-2.380422055721283,0.6037155335599725,-2.380422055721283,0.6037155335599725,-2.2868822439637455,0.5970190131661942
73,HB_CL,1290.366667,1290.7,0.333333,1290.4,1290.63,0.23,0.03333300000008421,-0.06999999999993634,129040,129063,129044.0,129037,129070,True,129040,129063,129032,129075,1290.32,1290.75,True,False,0.0,0,1290.3914169236807,1290.6290990582145,129039.0,129063.0,True,True,True,False,False,0.26,0,HB_CL,0.24528150700710036,0.25406022369861603,0.03673104846032357,0.0013491699209946385,0.02151690423488617,0.05460045486688614,-0.6907333281008619,2.6252319070015817,0.1611250787973404,0.29655778408050537,1290.44,0.29095486760139466,0.12982978880405427,-3.0661553144454956,1.5155814588069916,-3.0661553144454956,1.5155814588069916,-1.6964009404182434,0.4917939379811287,-59.12378430366516,119.9188083410263,0.04,0.19,0.17156743556261062,0.19018366932868958,0.2878629595041275,0.2952852636575699,0.23,0.9583333333333334,0.23,0.9583333333333334,0.009624366420507435,0.26,HB_CL,full,-1.851888746023178,0.5209074992882577,-1.851888746023178,0.5209074992882577,-2.035172094758576,0.5228736839637927
74,HB_CL,1290.966667,1291.366667,0.4,1291.03,1291.24,0.21,0.06333300000005693,-0.12666699999999764,129103,129124,129107.0,129097,129137,True,129103,129124,129092,129142,1290.92,1291.42,True,False,0.0,0,1291.021619297524,1291.2363513422636,129102.0,129124.0,True,True,True,False,False,0.26,0,HB_CL,0.24421941276107514,0.257953017950058,0.043021841579882904,0.0018508788529245414,0.027810238301753998,0.06833859160542488,-0.5531544595230194,2.2964320253576203,0.14820444583892822,0.30743658542633057,1291.07,0.2880194664001465,0.13981502056121825,-3.0006617307662964,1.9211269915103912,-3.0006617307662964,1.9211269915103912,-2.188998907804489,0.6370637151930068,-85.38421243429184,159.6439629793167,0.04,0.17,0.16094079166650774,0.1881834700703621,0.29213173389434816,0.3009243607521057,0.21,0.9545454545454546,0.21,0.9545454545454546,0.010978563195466999,0.26,HB_CL,full,-2.4753306061029434,0.6798013168222764,-2.4753306061029434,0.6798013168222764,-2.3107468151522683,0.672044797714373
75,HB_CL,1291.4,1291.7,0.3,1291.42,1291.73,0.31,0.01999999999998181,0.029999999999972715,129142,129173,129149.0,129140,129170,True,129142,129173,129135,129175,1291.35,1291.75,True,False,0.0,0,1291.411735855977,1291.724929105938,129141.0,129172.0,True,True,True,False,False,0.26,0,HB_CL,0.21792186581744596,0.22587639838457108,0.06860807712880719,0.004707068247312357,0.04501352459192276,0.08160116896033287,-0.9370337875649853,2.8753128407878656,0.05821911245584488,0.3049326539039612,1291.49,0.26372156202793123,0.20550244957208635,-3.6169879138469696,2.4563025683164597,-3.6169879138469696,2.4563025683164597,-2.4747462943196297,0.8181362897157669,-59.82857197523117,115.45082554221153,0.07,0.24,0.07157243452966214,0.09881501570343973,0.27922740280628205,0.2956515535712242,0.31,0.96875,0.31,0.96875,0.0257903434842825,0.26,HB_CL,full,-2.6769153773784633,0.8545269258320332,-2.6769153773784633,0.8545269258320332,-2.5782034680503956,0.8589011852685707
76,HB_CL,1302.5,1302.833333,0.333333,1302.54,1302.79,0.25,0.03999999999996362,-0.04333300000007512,130254,130279,130266.0,130250,130283,True,130254,130279,130245,130288,1302.45,1302.88,True,False,0.0,0,1302.5349003650315,1302.7807207225242,130253.0,130278.0,True,True,True,False,False,0.26,0,HB_CL,0.22701718156104503,0.25122080743312836,0.06586957570394247,0.004338801003417409,0.03475124388933182,0.07827144116163254,-0.9850947979245434,2.789925659034984,0.0764295756816864,0.3010297417640686,1302.66,0.2895764362812042,0.21314686059951782,-2.7960583567619324,2.840515971183777,-2.7960583567619324,2.840515971183777,-1.360160427597853,1.3516274679984366,-79.28930222988129,121.30932882428169,0.12,0.13,0.0878971703350544,0.11196581274271011,0.29201920330524445,0.29671574383974075,0.25,0.9615384615384616,0.25,0.9615384615384616,0.019232234135270122,0.26,HB_CL,full,-1.4841978748639426,1.449483403792748,-1.4841978748639426,1.449483403792748,-1.4673937646932504,1.5206206563391929
77,HB_CL,1304.033333,1304.3000000000002,0.266667,1304.06,1304.24,0.18,0.02666699999986122,-0.060000000000172804,130406,130424,130415.0,130403,130430,True,130406,130424,130398,130435,1303.98,1304.35,True,False,0.0,0,1304.059154957208,1304.2391556478722,130406.0,130424.0,True,True,True,False,False,0.26,0,HB_CL,0.2361567551508928,0.261037141084671,0.04966984174190099,0.00246709317866549,0.017671555280685425,0.05774548649787903,-1.0748735723836143,2.710588598849666,0.1276155412197113,0.2863594889640808,1304.15,0.2746241903305054,0.1470086491107941,-2.484031021595001,2.183985710144043,-2.484031021595001,2.183985710144043,-1.3375243544578552,1.3385575264692307,-59.05121564865112,91.6767492890358,0.09,0.09,0.13546648174524306,0.1486127704381943,0.28183217644691466,0.2848796993494034,0.18,0.9473684210526315,0.18,0.9473684210526315,0.011594406145811082,0.26,HB_CL,full,-1.4666193061404758,1.480953229798211,-1.4666193061404758,1.480953229798211,-1.4572557259201846,1.4848690121150743
78,FC_CL,1327.6,1328.366667,0.766667,1327.58,1327.59,0.01,-0.01999999999998181,-0.7766670000000886,132758,132759,132758.0,132760,132837,True,132758,132759,132755,132842,1327.55,1328.42,True,False,0.0,0,1327.577303748013,1327.5878140648479,132758.0,132759.0,True,True,True,False,False,0.26,0,FC_CL,0.26619975675236096,0.26374830305576324,0.018206418979692378,0.0003314736920641029,0.014260485768318176,0.023045353591442108,-0.1412149757132527,2.140388943754198,0.2581247091293335,0.2967981994152069,1327.58,0.2758163523674011,0.0176916432380676,0.23998916149139404,0.23998916149139404,0.23998916149139404,0.23998916149139404,0.23998916149139404,0.23998916149139404,0.0,0.0,0.0,0.01,0.23402159735560418,0.24144151359796523,0.29005743861198424,0.2938929170370102,0.01,0.5,0.01,0.5,1.8752908706665127e-05,0.26,FC_CL,full,,0.23998916149139404,,0.23998916149139404,-0.6955176592486749,0.2399891614877168
79,HB_CL,1328.366667,1328.7,0.333333,1328.32,1328.74,0.42,-0.0466670000000704,0.03999999999996362,132832,132874,132847.0,132837,132870,True,132832,132874,132832,132875,1328.32,1328.75,True,False,0.0,0,,,,,False,False,False,False,False,0.26,0,HB_CL,0.22113592828076983,0.23219269514083862,0.03582255063695664,0.0012832551341373228,0.019928157329559326,0.05907575786113739,-0.8073142252511462,2.451835315182855,0.13994917273521423,0.2683925926685333,1328.47,0.17519702017307281,0.03524784743785858,-2.254030853509903,1.1480197310447693,-2.254030853509903,1.1480197310447693,-0.6677206140011549,0.46000171984945026,-97.2013920545578,66.70225411653519,0.15,0.27,0.1489623710513115,0.1633969336748123,0.2536334216594696,0.25965052247047427,0.42,0.9767441860465116,0.42,0.9767441860465116,0.02049534035921097,0.26,HB_CL,full,-0.685693124930064,0.4687633779313829,-0.685693124930064,0.4687633779313829,,
80,B_CL,1342.533333,1342.7333330000001,0.2,1342.51,1342.81,0.3,-0.023333000000093307,0.07666699999981574,134251,134281,134262.0,134253,134273,True,134251,134281,134243,134283,1342.43,1342.83,True,False,0.1,1,1342.5033424670378,1342.806136451936,134250.0,134281.0,True,True,True,True,False,0.26,0,B_CL,0.21074501183979652,0.24027569591999054,0.06962557993487115,0.004847721381267132,0.030883267521858215,0.10272189229726791,-0.9745622751974345,2.6487896040641012,0.049805689603090286,0.27967172861099243,1342.62,0.27530887007713317,0.22550318047404289,-3.5020869225263596,2.169926092028618,-3.5020869225263596,2.169926092028618,-1.6769647753487031,1.0856192838400602,-88.78566324710846,155.51023185253143,0.11,0.19,0.06575166061520576,0.0988638624548912,0.2726399600505829,0.2762876898050308,0.3,0.967741935483871,0.3,0.967741935483871,0.02693053930252791,0.26,B_CL,full,-1.8215936354615472,1.1226762870424671,-1.8215936354615472,1.1226762870424671,-1.8018065791360713,1.129248506730042
81,HB_M,1352.866667,1352.966667,0.1,1352.67,1352.68,0.01,-0.19666699999993398,-0.2866669999998521,135267,135268,135267.0,135287,135297,True,135267,135268,135267,135317,1352.67,1353.17,True,False,0.2,3,1352.6397508092298,1352.6739678131482,135264.0,135267.0,True,True,True,True,False,0.26,0,HB_M,0.24405855888670142,0.25382931530475616,0.022543842571342374,0.0005082248378814688,0.011049628257751465,0.039702702313661575,-0.6761059514870958,1.9433549009057587,0.2577652633190155,0.2707480192184448,1352.67,0.25720435798168184,-0.0005609053373336614,0.5632162094116211,0.5632162094116211,0.5632162094116211,0.5632162094116211,0.5632162094116211,0.5632162094116211,0.0,0.0,0.0,0.01,0.20426498726010323,0.20869424492120742,0.2666219353675842,0.26896608918905257,0.01,0.5,0.01,0.5,2.234736680984506e-05,0.26,HB_M,full,,0.5632162094116211,,0.5632162094116211,-0.07387756908787442,0.5632162094170095
